idx,x,y,z
55,-0.19248877,-0.8984395,1.6795354
56,0.022978397,-0.8760561,1.7329817
57,-0.19215387,-0.89962614,1.6801132
58,0.023048801,-0.8779688,1.7341356
59,-0.19204152,-0.90043235,1.6802189
60,0.025046896,-0.8816677,1.7327113
61,-0.19205129,-0.9005596,1.6795387
62,-0.19241711,-0.9004783,1.6784807
63,-0.19247533,-0.9000793,1.6772836
64,-0.19305843,-0.89937675,1.6753683
65,-0.19252288,-0.8991635,1.6731901
66,-0.19159992,-0.89898145,1.6709095
67,0.12679273,-0.87632895,1.5591984
68,0.1265436,-0.87750494,1.5643637
69,0.12669495,-0.87730765,1.5677243
70,0.12632816,-0.87728953,1.5691984
71,0.12580067,-0.8773568,1.5695616
72,0.1260007,-0.87686014,1.5679846
73,0.12630105,-0.8767134,1.5670849
74,0.12675704,-0.8762665,1.5662416
75,0.12686595,-0.8766478,1.566254
76,0.12695372,-0.87649727,1.5666616
77,0.12705433,-0.8756203,1.566641
78,0.1267797,-0.87549067,1.5665584
79,0.12627502,-0.87699133,1.5672567
80,0.12626515,-0.87897795,1.5668594
81,0.12792858,-0.8809797,1.5630859
82,-0.09323849,-0.89747393,1.6720444
83,-0.08951595,-0.8994142,1.6683345
84,-0.08594205,-0.900151,1.6680502
85,-0.08391113,-0.89887893,1.6699141
86,-0.08340594,-0.8965977,1.6714184
87,-0.08323419,-0.8942042,1.6722432
88,-0.08376834,-0.89159524,1.6717817
89,0.114803694,-0.87727517,1.7691951
90,-0.08638936,-0.88925195,1.6722844
91,0.11618717,-0.8775816,1.7586598
92,0.11752531,-0.8780569,1.7564633
93,0.11839807,-0.87734735,1.7559959
94,0.118331626,-0.87722754,1.7577028
95,0.118214324,-0.87665606,1.7597446
96,-0.08750801,-0.88866097,1.7551324
97,0.11744845,-0.87606394,1.7613816
98,-0.08604334,-0.88822484,1.7549992
99,0.11650859,-0.8752747,1.7625952
100,-0.08506447,-0.88823235,1.7542259
101,0.11555794,-0.874488,1.7628322
102,-0.085481405,-0.8873149,1.7537601
103,0.11535442,-0.87354755,1.7613266
104,-0.08658326,-0.88693416,1.7531041
105,0.11554903,-0.87214124,1.7600415
106,-0.089236215,-0.88693106,1.7532444
107,0.11521441,-0.8711194,1.7590199
108,0.11419478,-0.8693093,1.7590349
109,0.11198884,-0.8671092,1.762156
110,0.110190935,-0.86497724,1.7668579
111,0.109893054,-0.86177427,1.7696704
112,0.110507704,-0.85483354,1.7691585
113,-0.13318104,-0.88089216,2.1793048
114,-0.13535063,-0.8761387,2.1812901
115,-0.13808967,-0.87167996,2.183661
116,0.08401502,-0.86702347,2.3003182
117,0.0838627,-0.86327857,2.2938654
118,0.083744526,-0.85724235,2.2904632
119,0.08343794,-0.85313904,2.289016
120,0.08308244,-0.850184,2.2868395
121,0.082396716,-0.84407777,2.2884142
122,-0.15103292,-0.8840871,2.683035
123,-0.14931472,-0.88232857,2.6861439
124,-0.14798582,-0.880702,2.6888218
125,-0.14714281,-0.87925196,2.6906385
126,0.07113129,-0.8559751,2.706069
127,-0.14665605,-0.879082,2.6910927
128,0.07154551,-0.8559208,2.6983848
129,-0.1461753,-0.87959826,2.6904807
130,0.07209479,-0.85643077,2.6952672
131,-0.14338411,-0.8800573,2.6903036
132,0.07229045,-0.857486,2.6957781
133,0.07131587,-0.8586564,2.6976843
134,-0.12583275,-0.87697893,2.6918204
135,0.070819624,-0.8595975,2.69872
136,-0.11943022,-0.87475336,2.6933742
137,0.07116702,-0.86053807,2.698356
138,-0.1161198,-0.8731235,2.694855
139,0.07221192,-0.8595916,2.6972325
140,-0.11550805,-0.8724004,2.6959248
141,0.07239309,-0.8596761,2.6957393
