idx,x,y,z
388,0.44137675,0.14112759,3.892458
389,0.5974549,0.15302348,3.9736447
390,0.44008848,0.14018285,3.8928552
391,0.5975703,0.1518123,3.9717832
392,0.43591738,0.13924897,3.8920646
393,0.60028595,0.15105426,3.9712393
394,0.43403664,0.13713306,3.8928022
395,0.60240346,0.15231124,3.9714732
396,0.43517855,0.13510846,3.8930962
397,0.602728,0.15287411,3.972021
398,0.43637416,0.13347518,3.893697
399,0.60210896,0.15275212,3.9724154
400,0.4354629,0.13403009,3.892555
401,0.601107,0.15285961,3.9720383
402,0.43401724,0.13457273,3.8922975
403,0.5999606,0.153683,3.971524
404,0.4306664,0.1353737,3.8912868
405,0.59868807,0.15389402,3.971025
406,0.43089044,0.13550581,3.892087
407,0.5975414,0.15301546,3.9697378
408,0.43078235,0.1359003,3.892435
409,0.5973798,0.15294358,3.9706628
410,0.43223935,0.13710216,3.8912935
411,0.59794706,0.1524123,3.9693358
412,0.4336592,0.13734932,3.891199
413,0.5987252,0.15246776,3.9671001
414,0.43548998,0.13727033,3.892201
415,0.59913063,0.15186268,3.9662218
416,0.43688366,0.13758291,3.8929605
417,0.59952044,0.15220283,3.9661632
418,0.43803087,0.13703905,3.8942206
419,0.60006654,0.15299779,3.9659696
420,0.44013637,0.1374451,3.8940876
421,0.600478,0.152728,3.9655337
422,0.43989566,0.13702767,3.893196
423,0.60073566,0.1531238,3.9661198
424,0.4378312,0.13848203,3.8922775
425,0.60241884,0.1552947,3.9664545
426,0.43351048,0.14159685,3.8906336
427,0.4333205,0.14321208,3.8902795
428,0.4334653,0.1434656,3.88967
429,0.43276483,0.14435332,3.8899431
430,0.43380213,0.14580348,3.8880787
431,0.5977591,0.20362589,4.037723
432,0.7418854,0.24965008,4.152184
433,0.74583596,0.24773476,4.1534414
434,0.59585184,0.20687912,4.037242
435,0.59516007,0.20700067,4.031338
436,0.59331393,0.20866421,4.0253506
437,0.5914587,0.21204068,4.020959
438,0.9969921,0.098758325,3.8574514
439,0.9964418,0.09618591,3.859477
440,0.7855467,0.088645145,3.7920606
441,1.0009062,0.10103941,3.8553295
442,1.002845,0.10332482,3.854592
443,1.0026755,0.10433876,3.852542
444,0.7851517,0.109422594,3.8083282
445,1.0035152,0.10307209,3.8502326
446,0.7868239,0.11099625,3.8111403
447,1.0016376,0.1022234,3.8489377
448,0.7874421,0.1090795,3.8109365
449,1.0011742,0.10178311,3.8484414
450,0.7857638,0.10528001,3.8086915
451,0.99907076,0.1014183,3.8485308
452,0.78530556,0.101878256,3.8084042
453,0.99805534,0.100580536,3.8491907
454,0.7851424,0.10080003,3.8089647
455,0.99558806,0.09912382,3.849673
456,0.78299814,0.09933601,3.808346
457,0.99446535,0.09995438,3.8493762
458,0.7781261,0.09675602,3.804902
459,0.99082243,0.10466637,3.8500338
460,0.7733655,0.09492806,3.8012207
461,0.7684312,0.09282449,3.79779
462,0.7641854,0.09097715,3.7957299
463,0.57356274,0.325851,4.295006
464,0.42232764,0.27044877,4.1992745
465,0.38391423,0.27375153,4.1702003
466,0.8430046,0.13447008,3.9269044
467,0.8387057,0.13589522,3.9314508
468,0.83419967,0.13704912,3.9345622
469,0.83265954,0.1371796,3.935566
