idx,x,y,z
155,-0.6161326,-0.7216339,2.9507706
156,-0.6152875,-0.72210044,2.9526
157,-0.6160597,-0.72287375,2.9534693
158,-0.61876917,-0.7233684,2.952294
159,-1.0951432,-0.7129668,2.9927738
160,-1.0925732,-0.7097023,2.9923406
161,-1.0924033,-0.70769674,2.9921825
162,-1.0923562,-0.70749027,2.9916978
163,-0.7894752,-0.7154539,2.9879575
164,-1.0914918,-0.70765686,2.991621
165,-0.7919568,-0.7189893,2.9929523
166,-1.0886801,-0.7060869,2.9944491
167,-0.79092455,-0.7199372,2.996181
168,-1.0857556,-0.7045535,2.9978104
169,-0.7881035,-0.7219148,2.9966757
170,-1.0837384,-0.7041119,2.9999826
171,-0.78571105,-0.724447,2.9952407
172,-1.0826393,-0.7035488,3.0003395
173,-0.7850326,-0.72238636,2.9942951
174,-1.082327,-0.7034592,2.9997816
175,-0.7865959,-0.721298,2.9938736
176,-1.0826309,-0.7031231,2.9988644
177,-0.7879217,-0.7217264,2.9942276
178,-1.0829461,-0.70449555,2.9976637
179,-0.789379,-0.72031045,2.996212
180,-1.0833197,-0.7062523,2.9963734
181,-0.7890693,-0.72083926,2.9963424
182,-1.0841789,-0.70742714,2.9952934
183,-0.7843325,-0.72165,2.9949534
184,-1.0855825,-0.70737255,2.9942164
185,-1.0876169,-0.70653313,2.9930809
186,-1.0877991,-0.70608443,2.9927921
187,-1.0841112,-0.7048547,2.9944634
188,0.8070568,-0.6364611,2.9310522
189,0.8069489,-0.6393134,2.9372747
190,0.80471087,-0.6411033,2.9425342
191,0.8025337,-0.64179504,2.9448962
192,0.6902142,-0.7018023,2.9994512
193,1.1988037,-0.63211286,2.9035425
194,1.1954559,-0.63071895,2.9074006
195,1.1932968,-0.63048565,2.9108243
196,1.1916513,-0.6310538,2.9150085
197,1.1914124,-0.63106143,2.920447
198,0.9790801,-0.6960541,2.9757814
199,1.1917977,-0.63020456,2.925087
200,0.97638464,-0.69523,2.9737577
201,1.1916122,-0.6304289,2.9284055
202,0.974306,-0.6942266,2.9735167
203,1.1910086,-0.63003397,2.9305065
204,0.97186893,-0.694131,2.9729815
205,1.1901606,-0.62876344,2.9318745
206,0.9703758,-0.6940023,2.972961
207,1.1892937,-0.624926,2.932137
208,0.97087353,-0.69309694,2.9742885
209,1.1885741,-0.62196165,2.9317603
210,0.971371,-0.6928602,2.974808
211,1.1879293,-0.6201041,2.9304671
212,0.9721028,-0.6926198,2.9750383
213,1.1878667,-0.6195223,2.929621
214,0.9727728,-0.69180226,2.9751863
215,1.1879094,-0.6197543,2.928698
216,0.97317326,-0.69154465,2.975028
217,1.188175,-0.620472,2.928715
218,0.97383684,-0.6904156,2.9755244
219,1.1885185,-0.62023294,2.928397
220,0.97361743,-0.6908354,2.975169
221,1.1889874,-0.6200094,2.9285507
222,0.9729507,-0.69159883,2.9743757
223,1.1894603,-0.6200529,2.9292715
224,0.9721202,-0.6914376,2.9747174
225,1.1897918,-0.6214755,2.930382
226,0.97144365,-0.68950164,2.9754703
227,1.1900522,-0.62277085,2.9305632
228,0.97179675,-0.6884467,2.9760711
229,1.1905142,-0.6223233,2.92918
230,0.9725269,-0.68875694,2.976482
231,1.191123,-0.622355,2.9289145
232,0.97295916,-0.68913114,2.9763913
233,1.1914755,-0.62189263,2.9283588
234,0.97293794,-0.68954396,2.975903
235,1.1914746,-0.6220206,2.928198
236,0.97207063,-0.68978024,2.9751964
237,1.1909349,-0.6221769,2.9273772
238,0.97108036,-0.68989277,2.9743998
239,1.1900618,-0.6221278,2.9265358
240,0.9705339,-0.6898253,2.9738855
241,1.1889696,-0.62164223,2.9255412
242,0.9704912,-0.6901343,2.9734707
243,1.18854,-0.6207739,2.923884
244,0.9707372,-0.6909959,2.9730625
245,1.1884358,-0.6204797,2.9226182
246,0.97135884,-0.6919282,2.9727767
247,1.1882414,-0.6210338,2.9221277
248,0.9724344,-0.69200754,2.9730678
249,1.1879679,-0.62225735,2.9224422
250,0.97223556,-0.6920467,2.9733543
251,1.1875322,-0.62390274,2.922381
252,0.9711755,-0.6923595,2.9734914
253,1.1874069,-0.62490505,2.9216638
254,0.969714,-0.69169366,2.9741862
255,1.1874597,-0.6255962,2.9190059
256,0.9687369,-0.6906568,2.9747977
257,1.1870184,-0.6267659,2.9173033
258,0.96838087,-0.68964857,2.9744034
259,1.1862754,-0.6277672,2.9147587
260,0.9693074,-0.6903194,2.973398
261,1.1857414,-0.6275103,2.9128985
262,0.9714833,-0.6908855,2.9721346
263,1.1855252,-0.62659913,2.9111123
264,0.97236246,-0.69096196,2.971003
265,1.1850789,-0.6262162,2.910459
266,0.97215503,-0.69055575,2.9702535
267,1.1847177,-0.62555945,2.9099915
268,0.9720753,-0.689694,2.9700816
269,1.1847425,-0.6248902,2.910055
270,0.97155684,-0.6895982,2.9699047
271,1.1850525,-0.62460613,2.9104943
272,0.9707037,-0.6889927,2.9698
273,1.1854626,-0.6246343,2.911608
274,0.96998966,-0.6879581,2.9698634
275,1.1855294,-0.62485754,2.9135084
276,0.97103477,-0.6870464,2.9701881
277,1.1856327,-0.6249467,2.9160395
278,0.9714084,-0.68683356,2.9701006
279,1.1863694,-0.6235269,2.9191818
280,0.971784,-0.68639004,2.9699345
281,1.1873465,-0.6226903,2.9225771
282,0.97277707,-0.6861129,2.9703562
283,1.1884881,-0.6220601,2.9262376
284,0.9743388,-0.6860966,2.9712229
285,1.1891384,-0.6212495,2.929674
286,0.9755317,-0.6858372,2.97234
287,1.1896389,-0.62072974,2.9323103
288,0.9759545,-0.68508536,2.9733784
289,1.1899587,-0.62025654,2.9339366
290,0.97565997,-0.6835707,2.9745612
291,1.1900293,-0.6193237,2.9345717
292,0.97602165,-0.6830423,2.9751139
293,1.1902772,-0.6191339,2.9351566
294,0.97605973,-0.68223655,2.97569
295,1.1903286,-0.6184952,2.9353683
296,0.975554,-0.68190175,2.9760134
297,1.1900952,-0.6170586,2.9353178
298,0.9747721,-0.6815761,2.9761362
299,1.1899011,-0.6156287,2.9351432
300,0.97424555,-0.68118495,2.9762938
301,1.1899467,-0.6147191,2.934979
302,0.97437316,-0.68106604,2.9767075
303,1.1902663,-0.61405575,2.9345667
304,0.97474945,-0.68106425,2.9772668
305,1.1905491,-0.6146289,2.9344597
306,0.975502,-0.68223387,2.977714
307,1.1905569,-0.6155571,2.934227
308,0.9764285,-0.68401116,2.9781919
309,1.1910689,-0.61643666,2.9342184
310,0.97695315,-0.68572575,2.9791746
311,1.1921924,-0.6167723,2.9341483
312,0.9764281,-0.68639654,2.9790769
313,1.1931988,-0.6152353,2.9331145
314,0.97509634,-0.6850928,2.9782543
315,1.193556,-0.6150823,2.9328394
316,0.97410536,-0.68340063,2.9779332
317,1.1931851,-0.61556375,2.9329195
318,0.9744541,-0.68306345,2.9778042
319,1.1924602,-0.615978,2.9330683
320,0.9756958,-0.68399674,2.9776244
321,1.1913764,-0.6162359,2.9329925
322,0.97753775,-0.6849314,2.9772897
323,1.1907539,-0.6144589,2.9319472
324,0.9780211,-0.68556327,2.9768813
